Review_label;Autor;Year;Geographic_range;Km2;Ecosystem type*;Ecosystem nature;Review_type;N_studies;Time_range;Variables;Variable_type;Factor_Label;Factor
59;Fissela Asmelash;2016;Malaysia, New Caledonia, Western India, Spain, Ethiopia, Northeast Brazil, Mexico, Cameroon, Somalia;8322827;Several;Terrestrial;Review;40;40;Late/mid/early succesional tree species dependance on AMR;Booster;10; Knowledge on ecosystem structure and function
59;Fissela Asmelash;2016;Malaysia, New Caledonia, Western India, Spain, Ethiopia, Northeast Brazil, Mexico, Cameroon, Somalia;8322827;Several;Terrestrial;Review;40;40;Prioritization of indigenous AMF management/atention;Booster;14; Restoration techniques
59;Fissela Asmelash;2016;Malaysia, New Caledonia, Western India, Spain, Ethiopia, Northeast Brazil, Mexico, Cameroon, Somalia;8322827;Several;Terrestrial;Review;40;40;Poor dispersal of AMF;Barrier;24; Intrinsic biotic factors
59;Fissela Asmelash;2016;Malaysia, New Caledonia, Western India, Spain, Ethiopia, Northeast Brazil, Mexico, Cameroon, Somalia;8322827;Several;Terrestrial;Review;40;40;Type of AMF inocula used ;Booster;14; Restoration techniques
59;Fissela Asmelash;2016;Malaysia, New Caledonia, Western India, Spain, Ethiopia, Northeast Brazil, Mexico, Cameroon, Somalia;8322827;Several;Terrestrial;Review;40;40;Increasing density of dominant AMF species;Barrier;14; Restoration techniques
59;Fissela Asmelash;2016;Malaysia, New Caledonia, Western India, Spain, Ethiopia, Northeast Brazil, Mexico, Cameroon, Somalia;8322827;Several;Terrestrial;Review;40;40;Single species AMF inoculum;Barrier;14; Restoration techniques
59;Fissela Asmelash;2016;Malaysia, New Caledonia, Western India, Spain, Ethiopia, Northeast Brazil, Mexico, Cameroon, Somalia;8322827;Several;Terrestrial;Review;40;40;Very hard large-scale application/production;Barrier;17; Instruments, technology and resources
60;Michael Elliot;2016;UK, Western Australia, South Africa;4108315;Rivers;Aquatic;Review;81;40;Societal perception ;Barrier;5; Societal integration
60;Michael Elliot;2016;UK, Western Australia, South Africa;4108315;Rivers;Aquatic;Review;81;40;Lack of knowledge of estuarine dynamics (processes and structure);Barrier;10; Knowledge on ecosystem structure and function
60;Michael Elliot;2016;UK, Western Australia, South Africa;4108315;Rivers;Aquatic;Review;81;40;Unrealistic conceptual foundation;Barrier;16; Project planning and goal definition
60;Michael Elliot;2016;UK, Western Australia, South Africa;4108315;Rivers;Aquatic;Review;81;40;Lack of ecological expertise in engineers;Barrier;9; Integration of existing scientific knowledge 
21;Mlungele M. Nsikani;2018;Global;54870139;Several;Terrestrial;Review;440;44;Secondary Invasion and/or Weedy Native Species Dominance. ;Barrier;24; Intrinsic biotic factors
21;Mlungele M. Nsikani;2018;Global;54870139;Several;Terrestrial;Review;440;44;Reinvasion;Barrier;22; Invasive species 
21;Mlungele M. Nsikani;2018;Global;54870139;Several;Terrestrial;Review;440;44;Depleted Native Soil Seed Banks. ;Barrier;22; Invasive species 
21;Mlungele M. Nsikani;2018;Global;54870139;Several;Terrestrial;Review;440;44;Altered Soil Microbial Communities. ;Barrier;22; Invasive species 
28;Margaux Y. Hein;2017;Puerto Rico, Honk Kong, Indonesia, Virgin Islands, Costa Rica, Fiji, Jordan, Mexico, Tanzania, Vietnam, Philippines. ;5617022;Marine;Oceanic;Review;83;45;Lack of economical considerations during effectiviness characterization;Barrier;1; Socioeconomic knowledge
28;Margaux Y. Hein;2017;Puerto Rico, Honk Kong, Indonesia, Virgin Islands, Costa Rica, Fiji, Jordan, Mexico, Tanzania, Vietnam, Philippines. ;5617022;Marine;Oceanic;Review;83;45;Excessive focus on short-term biological responses of coral transplantations;Barrier;15; Success assessment and evaluation
28;Margaux Y. Hein;2017;Puerto Rico, Honk Kong, Indonesia, Virgin Islands, Costa Rica, Fiji, Jordan, Mexico, Tanzania, Vietnam, Philippines. ;5617022;Marine;Oceanic;Review;83;45;Lack of long-term monitoring;Barrier;18; Temporal scale of the restoration projects
33;N.V. Angelopoulus;2017;Europe;10180000;Rivers;Aquatic;Review;663;45;Poor or improper restoration project planning due to inadequate guidance;Barrier;16; Project planning and goal definition
33;N.V. Angelopoulus;2017;Europe;10180000;Rivers;Aquatic;Review;663;45;Lack of measurable success criteria;Barrier;15; Success assessment and evaluation
33;N.V. Angelopoulus;2017;Europe;10180000;Rivers;Aquatic;Review;663;45;National policy objectives;Booster;4; Policies and governance
33;N.V. Angelopoulus;2017;Europe;10180000;Rivers;Aquatic;Review;663;45;Lack of long-term funding;Barrier;18; Temporal scale of the restoration projects
33;N.V. Angelopoulus;2017;Europe;10180000;Rivers;Aquatic;Review;663;45;Defining of overarching goals by institutional, national and regional policies;Barrier;4; Policies and governance
48;Fayuan Wang;2017;Global;54870139;Several;Terrestrial;Review;101;45;Organic amendments;Booster;14; Restoration techniques
48;Fayuan Wang;2017;Global;54870139;Several;Terrestrial;Review;101;45;Dual inoculation;Booster;14; Restoration techniques
54;Fernando C. Bechara;2016;Costa Rica, Puerto Rico, Southern Brazilian, Guatemala, Peru, Ecuador, Panama, Honduras;2501957.6;Forests;Terrestrial;Review;94;45;Evaluation based just on diversity;Barrier;15; Success assessment and evaluation
54;Fernando C. Bechara;2016;Costa Rica, Puerto Rico, Southern Brazilian, Guatemala, Peru, Ecuador, Panama, Honduras;2501957.6;Forests;Terrestrial;Review;94;45;Lack of knowledge of structure, composition and dynamics;Barrier;10; Knowledge on ecosystem structure and function
54;Fernando C. Bechara;2016;Costa Rica, Puerto Rico, Southern Brazilian, Guatemala, Peru, Ecuador, Panama, Honduras;2501957.6;Forests;Terrestrial;Review;94;45;Excessive reliance on reforestation;Barrier;14; Restoration techniques
54;Fernando C. Bechara;2016;Costa Rica, Puerto Rico, Southern Brazilian, Guatemala, Peru, Ecuador, Panama, Honduras;2501957.6;Forests;Terrestrial;Review;94;45;Seek of short-term goals;Barrier;16; Project planning and goal definition
54;Fernando C. Bechara;2016;Costa Rica, Puerto Rico, Southern Brazilian, Guatemala, Peru, Ecuador, Panama, Honduras;2501957.6;Forests;Terrestrial;Review;94;45;Policies following corporate profits-goal and industrial model;Barrier;4; Policies and governance
54;Fernando C. Bechara;2016;Costa Rica, Puerto Rico, Southern Brazilian, Guatemala, Peru, Ecuador, Panama, Honduras;2501957.6;Forests;Terrestrial;Review;94;45;Nucleation technique low economical cost;Booster;3; Economic costs of restoration
54;Fernando C. Bechara;2016;Costa Rica, Puerto Rico, Southern Brazilian, Guatemala, Peru, Ecuador, Panama, Honduras;2501957.6;Forests;Terrestrial;Review;94;45;Research temporal gap;Barrier;18; Temporal scale of the restoration projects
58;Matthew D. Madsen;2016;North America;23633760;Grasslands;Terrestrial;Review;40;45;Soil-surface crust;Barrier;23; Intrinsic abiotic factors
58;Matthew D. Madsen;2016;North America;23633760;Grasslands;Terrestrial;Review;40;45;Seeding depth;Booster;14; Restoration techniques
58;Matthew D. Madsen;2016;North America;23633760;Grasslands;Terrestrial;Review;40;45;Logistical constraints: site being too steep and/or rocky;Barrier;23; Intrinsic abiotic factors
58;Matthew D. Madsen;2016;North America;23633760;Grasslands;Terrestrial;Review;40;45;Logistical constraints: high densities of tree skeletons;Barrier;24; Intrinsic biotic factors
58;Matthew D. Madsen;2016;North America;23633760;Grasslands;Terrestrial;Review;40;45;Logistical constraints: lack of financial or logistical resources;Barrier;6; Funding
58;Matthew D. Madsen;2016;North America;23633760;Grasslands;Terrestrial;Review;40;45;Logistical constraints: cultural constraints;Barrier;5; Societal integration
58;Matthew D. Madsen;2016;North America;23633760;Grasslands;Terrestrial;Review;40;45;Competitiviness with non-native species;Barrier;22; Invasive species 
58;Matthew D. Madsen;2016;North America;23633760;Grasslands;Terrestrial;Review;40;45;Economical costs;Barrier;3; Economic costs of restoration
83;Ellen Wohl;2015;USA, France, England, Wales, Switzerland;10299862;Rivers;Aquatic;Review;90;45;Lack of monitoring;Barrier;15; Success assessment and evaluation
83;Ellen Wohl;2015;USA, France, England, Wales, Switzerland;10299862;Rivers;Aquatic;Review;90;45;Hard integration of societal values and knowledges in restoration project;Barrier;5; Societal integration
83;Ellen Wohl;2015;USA, France, England, Wales, Switzerland;10299862;Rivers;Aquatic;Review;90;45;Use of response curves models;Booster;15; Success assessment and evaluation
83;Ellen Wohl;2015;USA, France, England, Wales, Switzerland;10299862;Rivers;Aquatic;Review;90;45;Hard indentification of site-specific context dimensions;Barrier;19; Context-specific factor consideration
83;Ellen Wohl;2015;USA, France, England, Wales, Switzerland;10299862;Rivers;Aquatic;Review;90;45;Hard application of knowledge in the evaluation and prediction;Barrier;9; Integration of existing scientific knowledge 
83;Ellen Wohl;2015;USA, France, England, Wales, Switzerland;10299862;Rivers;Aquatic;Review;90;45;Gap between alteration scale and restoration scale;Barrier;25; Spatial scale
87;Leon P. Lamers;2015;Germany, The Netherlands, USA, Quebec (Canada);11312117;Wetlands;Aquatic;Review;90;45;Historical land-use legacy;Barrier;20;Historical land-use
87;Leon P. Lamers;2015;Germany, The Netherlands, USA, Quebec (Canada);11312117;Wetlands;Aquatic;Review;90;45;Topsoil removal;Booster;14; Restoration techniques
87;Leon P. Lamers;2015;Germany, The Netherlands, USA, Quebec (Canada);11312117;Wetlands;Aquatic;Review;90;45;Information about type of nutrient limitation;Booster;10; Knowledge on ecosystem structure and function
87;Leon P. Lamers;2015;Germany, The Netherlands, USA, Quebec (Canada);11312117;Wetlands;Aquatic;Review;90;45;Landscape scale management;Booster;25; Spatial scale
87;Leon P. Lamers;2015;Germany, The Netherlands, USA, Quebec (Canada);11312117;Wetlands;Aquatic;Review;90;45;Natural water-table fluctuation during the year;Booster;19; Context-specific factor consideration
87;Leon P. Lamers;2015;Germany, The Netherlands, USA, Quebec (Canada);11312117;Wetlands;Aquatic;Review;90;45;Dispersal limitation of target-species;Barrier;24; Intrinsic biotic factors
87;Leon P. Lamers;2015;Germany, The Netherlands, USA, Quebec (Canada);11312117;Wetlands;Aquatic;Review;90;45;Presence of dense non target and high competitive flora species;Barrier;24; Intrinsic biotic factors
87;Leon P. Lamers;2015;Germany, The Netherlands, USA, Quebec (Canada);11312117;Wetlands;Aquatic;Review;90;45;Conflicts at defining goals;Barrier;16; Project planning and goal definition
87;Leon P. Lamers;2015;Germany, The Netherlands, USA, Quebec (Canada);11312117;Wetlands;Aquatic;Review;90;45;Integration of local communities;Booster;5; Societal integration
73;Martin A. Stapanian;2016;Not specified*;NA;Several;All kinds;Review;45;48;Disturbance of the plot;Barrier;12; Methodological limitations
73;Martin A. Stapanian;2016;Not specified*;NA;Several;All kinds;Review;45;48;Fatigue of field crew;Barrier;12; Methodological limitations
73;Martin A. Stapanian;2016;Not specified*;NA;Several;All kinds;Review;45;48;Use of discrete data;Barrier;12; Methodological limitations
73;Martin A. Stapanian;2016;Not specified*;NA;Several;All kinds;Review;45;48;Quality of taxa indentification data;Booster;10; Knowledge on ecosystem structure and function
73;Martin A. Stapanian;2016;Not specified*;NA;Several;All kinds;Review;45;48;Lack of dataset ;Barrier;12; Methodological limitations
73;Martin A. Stapanian;2016;Not specified*;NA;Several;All kinds;Review;45;48;Lack of knowledge in QA/QC application;Barrier;9; Integration of existing scientific knowledge 
80;Ana Cristina Palma;2015;Ethiopia, Malaysia, Colombia, Mexico, USA, Switzerland, Sweden, Costa Rica, Brazil, Spain, Finland, Australia, South Africa, Panama, France, Kenya, Germnay, Canada, UK, England, Portugal, Japan, Czech Republic, Laos Belgium , Puerto Rico Argentina, Dominican Republic;39796971;Several;Mixed;Review;120;50;Seed availability;Barrier;17; Instruments, technology and resources
80;Ana Cristina Palma;2015;Ethiopia, Malaysia, Colombia, Mexico, USA, Switzerland, Sweden, Costa Rica, Brazil, Spain, Finland, Australia, South Africa, Panama, France, Kenya, Germnay, Canada, UK, England, Portugal, Japan, Czech Republic, Laos Belgium , Puerto Rico Argentina, Dominican Republic, ;39796971;Several;Mixed;Review;120;50;Seed/seedling mortality;Barrier;24; Intrinsic biotic factors
80;Ana Cristina Palma;2015;Ethiopia, Malaysia, Colombia, Mexico, USA, Switzerland, Sweden, Costa Rica, Brazil, Spain, Finland, Australia, South Africa, Panama, France, Kenya, Germnay, Canada, UK, England, Portugal, Japan, Czech Republic, Laos Belgium , Puerto Rico Argentina, Dominican Republic, ;39796971;Several;Mixed;Review;120;50;Seed dispersal and seedling survival;Barrier;14; Restoration techniques
80;Ana Cristina Palma;2015;Ethiopia, Malaysia, Colombia, Mexico, USA, Switzerland, Sweden, Costa Rica, Brazil, Spain, Finland, Australia, South Africa, Panama, France, Kenya, Germnay, Canada, UK, England, Portugal, Japan, Czech Republic, Laos Belgium , Puerto Rico Argentina, Dominican Republic, ;39796971;Several;Mixed;Review;120;50;Lack of monitoring;Barrier;15; Success assessment and evaluation
163;Henry N. Le Houerou;2000;North Africa and West Asia;12008346.8;Arid zones;Terrestrial;Review;40;50;Discontinuation of the degradation along time;Barrier;20;Historical land-use
37;Andrew Sánchez Meador;2017;Western USA;4535602;Forests;Terrestrial;Systematic review;110;62;Inconsistent quality of published data and results;Barrier;12; Methodological limitations
37;Andrew Sánchez Meador;2017;Western USA;4535602;Forests;Terrestrial;Systematic review;110;62;Lack of rigorous study designs;Barrier;12; Methodological limitations
37;Andrew Sánchez Meador;2017;Western USA;4535602;Forests;Terrestrial;Systematic review;110;62;Dearth of replicated studies where “restoration” was an explicit focus;Barrier;12; Methodological limitations
37;Andrew Sánchez Meador;2017;Western USA;4535602;Forests;Terrestrial;Systematic review;110;62;Reduced number of studies describing biota;Barrier;10; Knowledge on ecosystem structure and function
66;Marieke M. van Katwijk;2016;France, Italy, Denmark, Belgium, The Netherlands, Western Australia, Japan, South Korea, Gulf and Atlantic coast of USA, ;9802529;Marine;Oceanic;Meta-Analysis;212;79;Shelter and sufficient light;Booster;23; Intrinsic abiotic factors
66;Marieke M. van Katwijk;2016;France, Italy, Denmark, Belgium, The Netherlands, Western Australia, Japan, South Korea, Gulf and Atlantic coast of USA, ;9802529;Marine;Oceanic;Meta-Analysis;212;79;Cause of degradation eliminated;Booster;21; Ongoing degradation
66;Marieke M. van Katwijk;2016;France, Italy, Denmark, Belgium, The Netherlands, Western Australia, Japan, South Korea, Gulf and Atlantic coast of USA, ;9802529;Marine;Oceanic;Meta-Analysis;212;79;Proximity and recovery of donor beds;Booster;14; Restoration techniques
66;Marieke M. van Katwijk;2016;France, Italy, Denmark, Belgium, The Netherlands, Western Australia, Japan, South Korea, Gulf and Atlantic coast of USA, ;9802529;Marine;Oceanic;Meta-Analysis;212;79;Use of weight in planting techniques (anchoring);Booster;14; Restoration techniques
66;Marieke M. van Katwijk;2016;France, Italy, Denmark, Belgium, The Netherlands, Western Australia, Japan, South Korea, Gulf and Atlantic coast of USA, ;9802529;Marine;Oceanic;Meta-Analysis;212;79;Use of seedling as planting material;Barrier;14; Restoration techniques
66;Marieke M. van Katwijk;2016;France, Italy, Denmark, Belgium, The Netherlands, Western Australia, Japan, South Korea, Gulf and Atlantic coast of USA, ;9802529;Marine;Oceanic;Meta-Analysis;212;79;Broader spatial scale of plantings;Booster;25; Spatial scale
66;Marieke M. van Katwijk;2016;France, Italy, Denmark, Belgium, The Netherlands, Western Australia, Japan, South Korea, Gulf and Atlantic coast of USA, ;9802529;Marine;Oceanic;Meta-Analysis;212;79;Larger amounts of initial plantings;Booster;14; Restoration techniques
18;Y. Stacy Zhang;2018;North America;23633760;Several;Oceanic;Review;301;NA;Geographical mismatch in restoration knowledge;Barrier;8; Geographic bias
18;Y. Stacy Zhang;2018;North America;23633760;Several;Oceanic;Review;301;NA;Lack of consideration of top-down interactions ;Barrier;9; Integration of existing scientific knowledge 
21;Mlungele M. Nsikani;2018;Global;54870139;Several;Terrestrial;Review;440;NA;Elevated Soil N Status after clearing of invasive N2 fixing species;Barrier;22; Invasive species 
23;Holly P. Jones;2018;Global;54870139;Several;All kinds;Meta-Analysis;400;NA;Previous agricultural or logging use;Barrier;20;Historical land-use
23;Holly P. Jones;2018;Global;54870139;Several;All kinds;Meta-Analysis;400;NA;Lack of clear definition of goals and targets;Barrier;16; Project planning and goal definition
23;Holly P. Jones;2018;Global;54870139;Several;All kinds;Meta-Analysis;400;NA;Inadequate application of active restoration;Barrier;16; Project planning and goal definition
63;Renato Crouzeilles;2016;Sub-Saharian Africa, Souhteastern Asia, Latin America, USA;54870139;Forests;Terrestrial;Meta-Analysis;221;NA;Time elapsed since restoration began ;Booster;18; Temporal scale of the restoration projects
63;Renato Crouzeilles;2016;Sub-Saharian Africa, Souhteastern Asia, Latin America, USA;54870139;Forests;Terrestrial;Meta-Analysis;221;NA;Disturbance level;Booster;21; Ongoing degradation
63;Renato Crouzeilles;2016;Sub-Saharian Africa, Souhteastern Asia, Latin America, USA;54870139;Forests;Terrestrial;Meta-Analysis;221;NA;Landscape context ;Booster;25; Spatial scale
63;Renato Crouzeilles;2016;Sub-Saharian Africa, Souhteastern Asia, Latin America, USA;54870139;Forests;Terrestrial;Meta-Analysis;221;NA;Coarse spatial resolution of the land cover data (1 km resolution) ;Barrier;12; Methodological limitations
100;Margaret A. Palmer;2014;USA, Australia, Odahio (Canada), Spain,  Austria, Japan, Korea, New Zealand;18567518;Rivers;Aquatic;Review;149;NA;Function-target methodology;Barrier;10; Knowledge on ecosystem structure and function
